,text,username,timestamp,location,likes,clean_tweet,negative,neutral,positive,compound,analysis,pca_x,pca_y,pca_z,y,cluster,tsne_x,tsne_y
277,RT @MEMRIReports: #ICYMI: 1/2 Egyptian TV Host Ibrahim Eissa: The Taliban Is the Essence and Culmination of All Islamic Ideas; Given the Op…,SahibKhandpur,Sun Sep 19 19:55:12 +0000 2021,,44651,1 2 egyptian tv host ibrahim eissa taliban essence culmination islamic idea give op…,0.0,1.0,0.0,0.0,neutral,0.02186251375921033,-0.030362863035650965,0.01861816906249141,0,0,5.544246,-11.939346
278,RT @RonnyJacksonTX: The Taliban SET FREE the terrorist that days later killed 13 of our brave service members. This is at the same time tha…,Taceyking,Sun Sep 19 19:55:13 +0000 2021,TEXAS ,49504,taliban set free terrorist day later kill 13 brave service member time tha…,0.375,0.359,0.267,-0.5719,negative,0.17430423020291413,-0.5499551772152679,-0.5927991330655442,4,4,-6.9180355,-2.6313808
279,RT @iVeenaKhan: “My sources have confirmed that the 5th floor of Serena Hotel Kabul is filled with ISI Agents who are staying there to figh…,MuradKhan0101,Sun Sep 19 19:55:13 +0000 2021,نا معلوم ,133714,“my source confirm 5th floor serena hotel kabul fill isi agent stay figh…,0.0,1.0,0.0,0.0,neutral,-0.3960370453591398,0.24814244058282148,-0.03676529492229316,1,1,6.9416413,8.295839
280,"RT @CoinMarketCap: Today We Take A Look At #Afghanistan: Can Blockchain and Crypto Prevent or Mitigate The Fallout of Failing States? 

Doe…",soimah959,Sun Sep 19 19:55:13 +0000 2021,,2271,today take look blockchain crypto prevent mitigate fallout fail state doe…,0.257,0.662,0.081,-0.5267,negative,-0.004423594489446071,-0.018668102289953293,0.011038141838582427,0,0,-16.295305,4.2736235
281,These guys really do treat they bazookas like children😭😭,Kampico,Sun Sep 19 19:55:13 +0000 2021,AZ smh i know,8244,guy really treat bazooka like children😭😭,0.311,0.401,0.288,-0.1137,negative,-0.007246172128595615,-0.011768650132638668,0.008449709485723716,0,0,9.640211,3.2645729
282,"That view though?! 
About to skyscanner a deal straight into the arms of the taliban!",KushXY,Sun Sep 19 19:55:13 +0000 2021,Apollo Flight X33Y,21770,view though skyscanner deal straight arm taliban,0.0,0.759,0.241,0.2263,positive,0.026667792085427692,-0.029676233198261043,0.02276634468886027,0,0,-9.924765,-6.6212835
283,"RT @MrDawodZai: The new Taliban Mayor in Kabul has told all female employees of the Kabul Municipality to stay at home, as there is no work…",daoudmiakhel,Sun Sep 19 19:55:13 +0000 2021,,78218,new taliban mayor kabul tell female employee kabul municipality stay home work…,0.0,1.0,0.0,0.0,neutral,-0.07585548642142916,0.10580683268866546,-0.002354176643314731,0,0,4.2414923,7.114324
284,"RT @CattHarmony: Biden Admin must be held responsible for the botched Afghanistan withdrawl, leaving hundred of Americans behind &amp; the Kabu…",mdtg69,Sun Sep 19 19:55:14 +0000 2021,USA,10520,biden admin must hold responsible botch afghanistan withdrawl leave hundred american behind amp kabu…,0.077,0.774,0.148,0.2732,positive,-0.008549621044677533,-0.031703419039426285,0.012166977077258426,0,0,-7.917018,6.9363937
285,"RT @ARanganathan72: VILE. Had a BJP govt done this, India would have been downgraded to 'Worse than the Taliban' by now.

Confirms that we…",jinoo_s,Sun Sep 19 19:55:14 +0000 2021,"Mumbai, India",8211,vile bjp govt do india would downgrade bad taliban confirms we…,0.458,0.542,0.0,-0.8225,negative,-0.008022342270048293,-0.013378120769525216,0.024742956624640888,2,2,-12.55123,-9.428597
286,"RT @mustafa__bag: When an incident occurs in the West against Muslims or Islam, Muslim leaders line up to condemn and react. On the other h…",KashishRoy07,Sun Sep 19 19:55:14 +0000 2021,"New Delhi, India",9917,bag incident occur west muslim islam muslim leader line condemn react h…,0.191,0.809,0.0,-0.3818,negative,-0.003058832357754541,-0.01606804533743457,0.00958639172066298,0,0,-12.383236,-1.2206464
287,Rubber dinghy rapids bro,Dcoffeydonnelly,Sun Sep 19 19:55:14 +0000 2021,"London, England",6016,rubber dinghy rapid bro,0.0,1.0,0.0,0.0,neutral,-0.0030439294257774657,-0.019189978240863527,0.01135234939440841,0,0,15.561674,-10.000647
288,"Biden Admin FORCED To Admit To WAR CRIME In Afghanistan! How Can Any ""LI... https://t.co/ymhXandQLg via @YouTube",LadyLuzdivina,Sun Sep 19 19:55:15 +0000 2021,,18025,biden admin force admit war crime afghanistan li via,0.487,0.395,0.118,-0.765,negative,-0.0026648441485814544,-0.0372416642522525,0.014096207755241275,2,2,-1.1598245,0.7850346
289,@SameaShanori @AfgFactChecks Because they were prepared to fight. Unfortunately for Afghanistan the wrong side was more determined.,rcssmedasmith,Sun Sep 19 19:55:16 +0000 2021,"Perth, Westem Australia",82342,prepared fight unfortunately afghanistan wrong side determine,0.623,0.231,0.146,-0.7351,negative,-0.0006444196144354431,-0.029131982744313036,0.010080230548203957,0,0,-4.32688,-6.855168
290,"🤭 you saw na yesterday...

https://t.co/zDFqFEN6kZ https://t.co/MzjPHrbrGq",bahutbadadanda,Sun Sep 19 19:55:15 +0000 2021,,125068,🤭 saw na yesterday,0.0,0.686,0.314,0.4939,positive,-0.003801353857175659,-0.014737432520745218,0.009099534537278395,2,2,11.309317,-2.2365448
291,"RT @duty2warn: Jake Tapper confronts MS Gov. Tate Reeves: MS has the worst death rate in the US, and second worst in the world if it were a…",michell08070665,Sun Sep 19 19:55:16 +0000 2021,,5419,jake tapper confronts ms gov tate reef ms bad death rate u second bad world a…,0.516,0.484,0.0,-0.9153,negative,-0.004954090536935049,-0.024666923070262078,0.017224325017215998,5,5,-14.660448,8.979685
292,"RT @Jake_Hanrahan: Taliban in Bamyan Province…

(These photos are real) https://t.co/oWHJXDpVfZ",FriendlyDork99,Sun Sep 19 19:55:16 +0000 2021,Fillory,13368,hanrahan taliban bamyan province… photo real,0.0,1.0,0.0,0.0,neutral,0.2077356370012114,-0.2609527318589804,0.761444667552094,8,8,-9.907926,-14.361869
293,RT @The_FJC: Why haven't we heard from any of the Americans that were supposedly removed from Afghanistan? Not one interview. Hmmmm... Seem…,becky59659413,Sun Sep 19 19:55:16 +0000 2021,,9028,fjc heard americans supposedly remove afghanistan one interview hmmmm seem…,0.0,1.0,0.0,0.0,neutral,-0.009350496758096873,-0.0830381119763199,0.0462408897123283,7,7,-8.685978,11.253251
294,"RT @Jake_Hanrahan: Taliban in Bamyan Province…

(These photos are real) https://t.co/oWHJXDpVfZ",inihelene,Sun Sep 19 19:55:17 +0000 2021,"London, England",373297,hanrahan taliban bamyan province… photo real,0.0,1.0,0.0,0.0,neutral,0.2077356370012114,-0.2609527318589804,0.761444667552094,8,8,-10.356558,-14.403467
295,"RT @KingBobIIV: This IS Monty Python 🤣🤣

Rocket Launcher on a  duck peddle boat. 🤣",mjc_ker,Sun Sep 19 19:55:17 +0000 2021,"Redruth, Cornwall",802,monty python 🤣🤣 rocket launcher duck peddle boat 🤣,0.0,0.664,0.336,0.8625,positive,0.09168652030695114,0.07674749591270988,-0.013682109348343434,2,2,-1.9705265,-7.2256355
296,"RT @Jake_Hanrahan: Taliban in Bamyan Province…

(These photos are real) https://t.co/oWHJXDpVfZ",Kirrsen,Sun Sep 19 19:55:17 +0000 2021,United States,55127,hanrahan taliban bamyan province… photo real,0.0,1.0,0.0,0.0,neutral,0.2077356370012114,-0.2609527318589804,0.761444667552094,8,8,-11.026575,-13.139569
297,@Millie__Weaver Future rallys can be in Afghanistan.  Government troops will never go there.,RogerParks99,Sun Sep 19 19:55:17 +0000 2021,1984,12436,weaver future rally afghanistan government troop never go,0.0,1.0,0.0,0.0,neutral,-0.012504726218441262,-0.023054650032261006,0.012846203882341015,2,2,0.61656404,5.079631
298,"RT @bbclysedoucet: ""Can I still be somebody if I only study to sixth grade?"" an Afghan girl asks her father when she hears that the #Taliba…",HeySarki,Sun Sep 19 19:55:18 +0000 2021,"Midgard, 9 Worlds",7616,still somebody study sixth grade afghan girl ask father hears,0.0,1.0,0.0,0.0,neutral,0.0008869137109838143,-0.03259517081831117,0.013714659722163942,2,2,-17.110844,-3.6259005
299,"RT @AgrawalSadhuram: https://t.co/XAMSo6CHG4
I support #Taliban
I don't want militants in
country:Putin
I don't want to go to #Kabul #Liber…",AgrawalSadhuram,Sun Sep 19 19:55:18 +0000 2021,Bangalore,32320,support want militant country putin want go,0.0,0.43,0.57,0.5106,positive,-0.00798319174034163,-0.03606783517075992,0.019722207586188645,2,2,1.324966,-4.572102
300,RT @shen_shiwei: India's Arnab Goswami claims #Pakistan's ISI officers are staying on the fifth floor of Serena Hotel Kabul and meddling in…,HarisKhv,Sun Sep 19 19:55:19 +0000 2021,Pakistan,183608,shiwei india arnab goswami claim isi officer stay fifth floor serena hotel kabul meddling in…,0.0,1.0,0.0,0.0,neutral,-0.5699401261418171,0.36784295692574054,-0.0593348180449326,1,1,10.190987,10.511443
301,RT @AsYouNotWish: Pakistan could easily get the Afghan Taliban to negotiate with the US but the Pakistani Taliban are in no mood to speak t…,Prabhu_DS,Sun Sep 19 19:55:19 +0000 2021,"Narasinghpur, Odisha, India",1567,pakistan could easily get afghan taliban negotiate u pakistani taliban mood speak t…,0.0,0.833,0.167,0.34,positive,0.041708185441470466,-0.0424631179863479,0.03351706027971486,0,0,-2.2514083,3.9062953
302,"RT @brgridiron: Baker Mayfield is honoring Maxton Soviak, a US service member killed in an attack in Afghanistan last month, with his prega…",codymarquardt,Sun Sep 19 19:55:19 +0000 2021,Merica ,16597,baker mayfield honor maxton soviak u service member kill attack afghanistan last month prega…,0.355,0.5,0.145,-0.6808,negative,0.0260065280669998,-0.13491010956885655,-0.12033078219621328,0,0,-7.9531612,3.4016857
303,RT @The_FJC: Why haven't we heard from any of the Americans that were supposedly removed from Afghanistan? Not one interview. Hmmmm... Seem…,Watchma88628632,Sun Sep 19 19:55:19 +0000 2021,,23703,fjc heard americans supposedly remove afghanistan one interview hmmmm seem…,0.0,1.0,0.0,0.0,neutral,-0.009350496758096873,-0.0830381119763199,0.0462408897123283,7,7,-9.1120825,10.849845
304,RT @The_FJC: Why haven't we heard from any of the Americans that were supposedly removed from Afghanistan? Not one interview. Hmmmm... Seem…,BKayFrye2,Sun Sep 19 19:55:19 +0000 2021,"North Carolina, USA",258355,fjc heard americans supposedly remove afghanistan one interview hmmmm seem…,0.0,1.0,0.0,0.0,neutral,-0.009350496758096873,-0.0830381119763199,0.0462408897123283,7,7,-9.46051,10.372841
305,"If we allow the GQP a chance to regain the White House or House of representatives, they will build a theocratic pr… https://t.co/Fh8eykYwGg",sandy_bulman,Sun Sep 19 19:55:19 +0000 2021,"Oakland, CA",81428,allow gqp chance regain white house house representative build theocratic pr…,0.0,0.698,0.302,0.4404,positive,-0.0003129878850372444,-0.02264401804123715,0.006123076838276122,2,2,-9.536777,-4.1092587
306,"RT @Natsecjeff: VIDEO released by Amaq shows IED targeting a Taliban vehicle in Jalalabad, Nangarhar today. #ISKP  #Afghanistan https://t.c…",JacquesGodbout1,Sun Sep 19 19:55:19 +0000 2021,,0,video release amaq show ied target taliban vehicle jalalabad nangarhar today …,0.0,1.0,0.0,0.0,neutral,0.015972886454364833,-0.02856510303262904,0.02215931545818315,0,0,5.783809,0.5542874
307,RT @shen_shiwei: India's Arnab Goswami claims #Pakistan's ISI officers are staying on the fifth floor of Serena Hotel Kabul and meddling in…,ghazanfar_ayyaz,Sun Sep 19 19:55:20 +0000 2021,Paksitan,4746,shiwei india arnab goswami claim isi officer stay fifth floor serena hotel kabul meddling in…,0.0,1.0,0.0,0.0,neutral,-0.5699401261418172,0.36784295692574054,-0.05933481804493261,1,1,9.427207,11.107548
308,RT @CrypticNoHoes: Why'd they need to bring a RPG on a pedal boat 😭,YANITEDARMY,Sun Sep 19 19:55:20 +0000 2021,,346460,need bring rpg pedal boat 😭,0.307,0.693,0.0,-0.4767,negative,0.5756977749749665,0.5766562101530928,-0.14333492506410722,3,3,10.79113,-7.1961794
309,"RT @EzzatMehrdad: In Afghanistan, a true humanitarian catastrophe is unfolding. The banking system is out of the international system, peop…",ShaykShack,Sun Sep 19 19:55:20 +0000 2021,,35926,afghanistan true humanitarian catastrophe unfold banking system international system peop…,0.289,0.526,0.184,-0.3818,negative,-0.0025875204926199755,-0.022682863536218033,0.010607928927221195,2,2,-3.27956,-4.7752256
310,RT @Prosperous1776: Joe Biden selfishly gave the United States military a humiliating defeat &amp; surrender in Afghanistan so he could preen d…,JLCole55,Sun Sep 19 19:55:20 +0000 2021,"Pennsylvania, USA",45317,joe biden selfishly give united state military humiliate defeat amp surrender afghanistan could preen d…,0.392,0.485,0.123,-0.7269,negative,-0.0007684311468730263,-0.03232147181884273,0.0120650875976476,2,2,-4.940014,-0.15646087
311,Was the taliban always this funny?,jimmybling07,Sun Sep 19 19:55:21 +0000 2021,,2169,taliban always funny,0.0,0.408,0.592,0.4404,positive,0.04752903048963253,-0.03788116672530172,0.030264641056030724,0,0,-10.150913,3.186525
312,"RT @MoronBiden: @espinaDuran @AP 😂😂😂😂😂😂😂😂😂

Mean tweets vs…

- Totally fucking up Afghanistan 

- Using a drone to murder 10 innocent ppl,…",varks3,Sun Sep 19 19:55:21 +0000 2021,USA,280458,😂😂😂😂😂😂😂😂😂 mean tweet vs… totally fucking afghanistan use drone murder 10 innocent ppl …,0.226,0.394,0.38,0.9674,positive,-0.002614197101058523,-0.029548734962358644,0.0067518788192073515,0,0,-3.808819,8.70336
313,"RT @tedcruz: When it comes to Afghanistan, Joe Biden and his admin have presided over the worst foreign policy catastrophe in a generation.…",MarionSchafer4,Sun Sep 19 19:55:21 +0000 2021,,6759,come afghanistan joe biden admin preside bad foreign policy catastrophe generation …,0.441,0.559,0.0,-0.836,negative,-0.010160381912210506,-0.02957228325277772,0.014152625586796145,2,2,-2.1148643,0.2899107
314,RT @PoliticsForAlI: 🚨 | NEW: The Taliban enjoying pedal boats https://t.co/s8Fw0sEhKY,Rajjio_,Sun Sep 19 19:55:21 +0000 2021,,34519,🚨 new taliban enjoy pedal boat,0.0,0.686,0.314,0.4939,positive,0.5750297967615201,0.45666690373199287,-0.08193867256034351,3,3,-1.4697522,-9.033335
315,RT @adamrowecomedy: There’s absolutely no way that we’re not living in a simulation.,SimmySandhu3,Sun Sep 19 19:55:21 +0000 2021,,28961,there’s absolutely way we’re living simulation,0.0,1.0,0.0,0.0,neutral,-0.002572853159747944,-0.017678393320465967,0.010852079667286681,0,0,1.4566482,-1.6017673
316,RT @dawn_com: India's #ArnabGoswami lampooned after claiming ISI agents are staying on 5th floor of two-storey Kabul hotel https://t.co/9wT…,TeamShellyBS,Sun Sep 19 19:55:22 +0000 2021,"Toronto, Ontario",11040,com india lampoon claim isi agent stay 5th floor two storey kabul hotel …,0.0,1.0,0.0,0.0,neutral,-0.384862204065703,0.23647287252766852,-0.03531189584679458,1,1,6.6296563,6.4274697
317,"RT @townhallcom: Ted Cruz Blasts Biden's Vaccine Mandate, Says Administration Wants to 'Change the Topic from Afghanistan'
  https://t.co/2…",pksullivan9,Sun Sep 19 19:55:22 +0000 2021,,2471,ted cruz blast biden vaccine mandate say administration want change topic afghanistan …,0.0,0.902,0.098,0.0772,positive,-0.005118465175900829,-0.03009408638790086,0.013369073127156274,2,2,0.6196944,-3.3286772
318,RT @Slate: It was the latest example of how the new Taliban-led government is quickly curtailing the rights and liberties of women in Afgha…,Rob_Coh,Sun Sep 19 19:55:22 +0000 2021,,10503,late example new taliban lead government quickly curtail right liberty woman afgha…,0.0,0.764,0.236,0.5267,positive,0.04365711920081696,0.01203242505080003,0.012704517384209864,0,0,1.0608966,-11.383715
319,RT @RonnyJacksonTX: The Taliban SET FREE the terrorist that days later killed 13 of our brave service members. This is at the same time tha…,Dlw20161950,Sun Sep 19 19:55:23 +0000 2021,"Texas, USA",2588,taliban set free terrorist day later kill 13 brave service member time tha…,0.375,0.359,0.267,-0.5719,negative,0.17430423020291413,-0.5499551772152679,-0.5927991330655442,4,4,-6.846527,-1.7403318
320,"RT @republic: EAM Jaishankar, French FM discuss latest developments in Indo-Pacific region, Afghanistan https://t.co/zE2UV8UgEe",SiddheshWarang2,Sun Sep 19 19:55:23 +0000 2021,,9549,eam jaishankar french fm discus late development indo pacific region afghanistan,0.0,1.0,0.0,0.0,neutral,-0.0034059574481703956,-0.02084485586534759,0.010232437936750542,0,0,-5.8942866,6.736407
321,"@SdqJaan #ISIon5thFloor 
Unbelievable. Just like #ArnabGoswami's 5th floor of Serena hotel in Kabul. Even his boss… https://t.co/1tqhtkUo4k",asad6shah,Sun Sep 19 19:55:23 +0000 2021,Azad Kashmir Province Pakistan,2397,unbelievable like 5th floor serena hotel kabul even boss…,0.0,0.619,0.381,0.5106,positive,-0.2970641419521227,0.18069663809496858,-0.025914135252876287,1,1,9.013053,4.6215677
322,RT @BashirSafiAFG: Pakistan’s been blaming NDS for supporting the Pakistani Taliban (TTP). NDS doesn’t exist anymore but there’s a dramatic…,Arfana_Mallah,Sun Sep 19 19:55:23 +0000 2021,Hyderabad,22292,pakistan’s blame nd support pakistani taliban ttp nds doesn’t exist anymore there’s dramatic…,0.149,0.683,0.168,0.0772,positive,0.007719933822998135,-0.02328337928279727,0.01935885616665338,0,0,-2.7784977,3.3264852
323,"RT @SaadatA24208171: #ISIon5thFloor
Indian fake news factory
Claimed ISI stationed on 5th floor of sarina hotel Kabul.
Let's find out that…",tkmohmand,Sun Sep 19 19:55:23 +0000 2021,Earth,12000,indian fake news factory claim isi station 5th floor sarina hotel kabul let find that…,0.181,0.819,0.0,-0.4767,negative,-0.3136570360030338,0.18470261434871524,-0.028567657659600187,6,6,11.376323,5.1466327
324,"RT @emilymiller: Updated guidance on finding legitimate US private groups for best chance of Afghanistan rescue: 

1) Free of charge (volun…",JanFrye,Sun Sep 19 19:55:24 +0000 2021,,116523,updated guidance find legitimate u private group best chance afghanistan rescue 1 free charge volun…,0.0,0.462,0.538,0.9153,positive,-0.005642991749123174,-0.07755365736920405,-0.049089596338587595,2,2,11.908585,0.08114166
325,"RT @MayadeenEnglish: After murdering 10 civilians in #Kabul, the United States is called to be held accountable by one of the victims' rela…",ToweC,Sun Sep 19 19:55:24 +0000 2021,,166153,murder 10 civilian united state call hold accountable one victim rela…,0.386,0.455,0.159,-0.6124,negative,-0.003404154880705308,-0.027782298701491424,0.009070361300471083,2,2,-6.6113205,8.502195
326,"RT @SandraSentinel: America went from this 🔴TRUMP!

to this 🔵Biden

Delicate snowflakes in USA hated Trump because he did meant tweets...…",themortster1,Sun Sep 19 19:55:24 +0000 2021,,93828,america go 🔴trump 🔵biden delicate snowflake usa hat trump meant tweet …,0.0,0.915,0.085,0.0516,positive,-0.005279254965029666,-0.02993868752346458,0.016048833471731264,0,0,-13.651996,-5.166469
327,"RT @GoneAye: In @JoeBiden’s eyes, Americans who adhere to their constitutional right not to get the hokey pokey are the problem. I wish he…",mountainspic,Sun Sep 19 19:55:24 +0000 2021,New York,109190,eye american adhere constitutional right get hokey pokey problem wish he…,0.188,0.625,0.188,0.0,neutral,-0.008165243439639439,-0.01835027696881405,0.008238769619391186,0,0,0.59489495,-17.335903
328,"BBC News - Afghanistan: Stay home, female Kabul government workers told
https://t.co/iaPuUIQQwl",Pohir,Sun Sep 19 19:55:24 +0000 2021,Canada,798,bbc news afghanistan stay home female kabul government worker tell,0.0,1.0,0.0,0.0,neutral,-0.143728669787557,0.06478191669075538,-0.0007491395656352794,0,0,1.734933,6.4231215
329,"@POTUS How about making sure you don’t abandon Americans in Afghanistan and secure our borders?  That should have been pretty simple, too.",byzosgal,Sun Sep 19 19:55:24 +0000 2021,"Florida, USA",8187,make sure don’t abandon american afghanistan secure border pretty simple,0.173,0.357,0.47,0.6124,positive,-0.003648035160358286,-0.03206956597183687,0.010422065478025221,0,0,-11.596535,5.8553467
330,"RT @DastageerMuska: ""women are systematically being locked up in their abusive homes""

We can criticize Taliban policies that restrict wome…",DrSama_A,Sun Sep 19 19:55:24 +0000 2021,Tanzania,40926,woman systematically lock abusive home criticize taliban policy restrict wome…,0.573,0.427,0.0,-0.8555,negative,0.016901812486903173,-0.026664900853126866,0.023962883979767428,9,9,3.2180793,-10.302775
331,RT @Cold_Peace_: Story claims Kabul airport bomber was an Afghan IS-K member who planned an attack in New Delhi. CIA detected threat in 201…,ramprasad_c,Sun Sep 19 19:55:25 +0000 2021,No longer in Airplanes. ,38337,peace story claim kabul airport bomber afghan k member plan attack new delhi cia detect threat 201…,0.271,0.583,0.146,-0.4588,negative,-0.018507071292240024,0.012060178233027895,-0.050332993902325346,0,0,6.779903,3.4633782
332,@BBCYaldaHakim In consideration of the Taliban currently educational system which is unacceptable not only for the… https://t.co/SF6ydxj1hU,farisamirjan,Sun Sep 19 19:55:25 +0000 2021,"California, USA",4518,consideration taliban currently educational system unacceptable the…,0.333,0.667,0.0,-0.4588,negative,0.026085697458684172,-0.02893845038136967,0.022027145852948116,0,0,-3.28044,-4.8306594
333,RT @RT_com: Prime Minister of Pakistan Imran Khan spoke to RT and shared his views on the ongoing situation in Afghanistan https://t.co/m0L…,1769Zaman,Sun Sep 19 19:55:25 +0000 2021,,138069,com prime minister pakistan imran khan speak share view ongoing situation afghanistan …,0.0,0.845,0.155,0.296,positive,-0.022806268695763507,-0.025811413748598404,0.014144231596748455,0,0,-5.520323,4.766079
334,RT @amalqa_: Arnab was right.🤣 My intelligence sources are confirming that ISI agents are dancing on the 5th floor of Serena hotel Kabul…,Rizzzo17,Sun Sep 19 19:55:25 +0000 2021,,29439,arnab right 🤣 intelligence source confirm isi agent dance 5th floor serena hotel kabul…,0.0,0.717,0.283,0.743,positive,-0.3892366628919663,0.24087159256192553,-0.035615971424350606,1,1,8.2851925,8.10581
335,RT @Chris_Kaye001: WFP Convoy left our warehouse today in Quetta on route to Afghanistan carrying urgently needed special nutrition supplie…,sthakral,Sun Sep 19 19:55:25 +0000 2021,"Goa, India",702,kaye001 wfp convoy leave warehouse today quetta route afghanistan carry urgently need special nutrition supplie…,0.071,0.769,0.16,0.3612,positive,0.032647421532807155,0.018730764249375493,-0.0002892251832582124,0,0,7.609243,-0.55130625
336,"#Afghanistan: Stay home, female Kabul government workers told
https://t.co/bZwHLwqTRt",SirGeogy,Sun Sep 19 19:55:25 +0000 2021,"Reigate, UK",15106,stay home female kabul government worker tell,0.0,1.0,0.0,0.0,neutral,-0.15429580630291528,0.08416089791986021,-0.0049186626839355235,0,0,2.291052,6.9246755
337,RT @ozthefeminist: Yes @CFUWFCFDU @GradWomen The World must do more to #StandWithWomenofAfghanistan @esik_platform @esitiz @The_Advocates @…,anamfores,Sun Sep 19 19:55:26 +0000 2021,"Keller, Texas",1738,yes world must platform advocate,0.0,0.597,0.403,0.4019,positive,-0.00147041532499863,-0.017358696979829447,0.010491089779528092,0,0,6.5686145,-14.058758
338,They can afford to do so because they know that the Western World won't do anything,DenizPolitics,Sun Sep 19 19:55:26 +0000 2021,,23,afford know western world anything,0.0,1.0,0.0,0.0,neutral,-0.002632038191786635,-0.018822923039159858,0.010097420979735091,2,2,3.7016149,-7.4189687
339,"RT @BBCYaldaHakim: The Taliban have prohibited girls from secondary school in Afghanistan. In solidarity, many boys have been refusing to g…",niravonline,Sun Sep 19 19:55:27 +0000 2021,,43558,taliban prohibit girl secondary school afghanistan solidarity many boy refuse g…,0.164,0.672,0.164,0.0,neutral,0.06271940766983314,-0.10381006094287341,0.062465561277923756,5,5,-6.6260896,-7.8054976
340,Top Gear:),wrongtu46114943,Sun Sep 19 19:55:27 +0000 2021,Битола,1105,top gear,0.0,0.357,0.643,0.2023,positive,-0.003672915035538614,-0.013952465928790127,0.008334487724076127,2,2,-1.5733435,5.285094
341,"RT @bbclysedoucet: ""Can I still be somebody if I only study to sixth grade?"" an Afghan girl asks her father when she hears that the #Taliba…",AsieAlii,Sun Sep 19 19:55:27 +0000 2021,"Oslo, Norge",638,still somebody study sixth grade afghan girl ask father hears,0.0,1.0,0.0,0.0,neutral,0.0008869137109838143,-0.03259517081831117,0.013714659722163942,2,2,-17.081167,-3.6183035
342,"RT @BBCYaldaHakim: The Taliban have prohibited girls from secondary school in Afghanistan. In solidarity, many boys have been refusing to g…",grantd49,Sun Sep 19 19:55:28 +0000 2021,"Buenos Aires, Argentina",305046,taliban prohibit girl secondary school afghanistan solidarity many boy refuse g…,0.164,0.672,0.164,0.0,neutral,0.06271940766983314,-0.10381006094287341,0.062465561277923756,5,5,-6.3582826,-8.1138735
343,#TedCruz #blamebiden Oh No! The evil Taliban Navy will destroy the US!,BigRich6657,Sun Sep 19 19:55:28 +0000 2021,"Milan, Michigan",3944,oh evil taliban navy destroy u,0.664,0.336,0.0,-0.836,negative,0.035221153021218976,-0.0337863336506561,0.026291980156146325,0,0,-5.401081,-4.5348735
344,RT @MirMAKOfficial: “My sources have confirmed that the 5th floor of Serena Hotel Kabul is filled with ISI Agents who are staying there to…,Taimur_Pak,Sun Sep 19 19:55:28 +0000 2021,,44,“my source confirm 5th floor serena hotel kabul fill isi agent stay to…,0.0,1.0,0.0,0.0,neutral,-0.39915670708620665,0.24986654573679107,-0.036928698609895644,1,1,6.9495864,8.649985
345,"RT @MirMAKOfficial: My Birthday Is Coming Up. 

I am throwing a party on the 5th floor of Serena Kabul. 

All Indian Bhakts are Welcome.",king_khaan07,Sun Sep 19 19:55:28 +0000 2021,"Johannesburg, South Africa",900,birthday come throw party 5th floor serena kabul indian bhakts welcome,0.0,0.612,0.388,0.6908,positive,-0.23260448488290023,0.13375737140649108,-0.018529565350724482,6,6,5.7696333,11.546836
346,"RT @aworrior888: Pls find out fifth floor in below pic
 🤣🤣🤣
Report Indian inetelgence found Pakistani on 5th floor of Sarena hotel Kabul.
#…",DanishG94243730,Sun Sep 19 19:55:29 +0000 2021,Karachi,820,pls find fifth floor pic 🤣🤣🤣 report indian inetelgence find pakistani 5th floor sarena hotel kabul,0.0,0.705,0.295,0.872,positive,-0.2466908982953657,0.14212695987585305,-0.0219961382033212,6,6,11.594198,7.263651
347,RT @RonnyJacksonTX: The Taliban SET FREE the terrorist that days later killed 13 of our brave service members. This is at the same time tha…,DailyCoffee533,Sun Sep 19 19:55:29 +0000 2021,United States,56255,taliban set free terrorist day later kill 13 brave service member time tha…,0.375,0.359,0.267,-0.5719,negative,0.17430423020291413,-0.5499551772152679,-0.5927991330655442,4,4,-6.736844,-2.2448997
348,"RT @shafqatchMM: #ISIon5thFloor
Indian fake news factory
Claimed ISI stationed on 5th floor of sarina hotel Kabul.
Let's find out that 5th…",alikhan90184601,Sun Sep 19 19:55:29 +0000 2021,,564,indian fake news factory claim isi station 5th floor sarina hotel kabul let find 5th…,0.181,0.819,0.0,-0.4767,negative,-0.3450546287948389,0.2055191564639627,-0.031994501637815906,6,6,11.412918,5.458378
349,"RT @majorgauravarya: When Taliban freed TTP terrorists from Afghan jails, Pakistan protested. That same Pakistan is now planning to pardon…",CerebralPopEye,Sun Sep 19 19:55:30 +0000 2021,"Mumbai, India",18132,taliban free ttp terrorist afghan jail pakistan protest pakistan planning pardon…,0.372,0.444,0.183,-0.5267,negative,0.030258911543999033,-0.09900228494052356,-0.06460883944302036,0,0,-3.2450693,3.7693536
350,"RT @DonaldJTrumpJr: Shit, did Biden give them a navy too?",breaux2366,Sun Sep 19 19:55:31 +0000 2021,"Nashville, TN",757,shit biden give navy,0.545,0.455,0.0,-0.5574,negative,-0.00027536925932451116,-0.03182714200429599,0.011731679651595654,0,0,-4.2518854,-3.043149
351,RT @MirMAKOfficial: “My sources have confirmed that the 5th floor of Serena Hotel Kabul is filled with ISI Agents who are staying there to…,ItSaify,Sun Sep 19 19:55:31 +0000 2021,,6816,“my source confirm 5th floor serena hotel kabul fill isi agent stay to…,0.0,1.0,0.0,0.0,neutral,-0.39915670708620665,0.24986654573679107,-0.036928698609895644,1,1,6.9353256,8.638594
